Name,Team,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tragen Fahl,virginia-military-institute,16,0,3.6,0.3,0.9,.333,0.3,0.7,.364,0.1,0.3,.250,0.1,0.2,.667,0.1,0.4,0.5,0.0,0.1,0.2,0.1,0.3,0.8
Carlos Dotson,western-carolina,31,28,27.7,5.5,9.2,.596,5.5,9.2,.599,0.0,0.0,.000,2.9,5.5,.526,3.1,6.3,9.5,1.5,0.7,0.5,3.4,3.2,13.9
Kameron Gibson,western-carolina,32,31,30.8,5.0,10.8,.458,2.5,4.8,.526,2.4,6.0,.404,1.2,1.8,.684,0.4,1.7,2.1,1.9,0.5,0.2,2.2,3.1,13.6
Matt Halvorsen,western-carolina,32,31,34.0,3.2,8.7,.371,0.8,1.9,.433,2.4,6.8,.353,2.8,3.2,.864,0.3,3.0,3.3,2.8,0.5,0.0,2.5,2.0,11.6
Onno Steger,western-carolina,32,30,29.9,3.6,8.8,.406,1.5,3.3,.471,2.0,5.5,.367,2.1,2.7,.770,1.3,3.6,4.8,2.0,0.6,0.2,2.4,3.5,11.3
Marcus Thomas,western-carolina,31,3,20.5,3.0,6.7,.449,2.2,4.4,.500,0.8,2.3,.352,2.0,2.7,.738,0.6,2.6,3.2,1.3,0.6,0.3,2.1,2.0,8.8
Marc Gosselin,western-carolina,32,19,20.3,2.0,4.0,.492,1.4,2.4,.579,0.6,1.6,.365,1.0,1.3,.721,1.4,3.3,4.7,1.2,0.4,0.3,1.6,2.2,5.5
Josh Cottrell,western-carolina,32,2,12.4,1.1,2.6,.405,0.1,0.3,.500,0.9,2.4,.395,0.3,0.3,.800,0.1,0.6,0.7,0.5,0.2,0.0,0.6,1.1,3.3
Maurice Smith,western-carolina,4,0,10.3,0.8,1.8,.429,0.8,1.8,.429,0.0,0.0,,1.0,1.5,.667,1.0,3.5,4.5,0.5,0.0,0.0,1.0,1.5,2.5
D.J. Myers,western-carolina,30,11,15.8,0.9,1.9,.464,0.9,1.9,.464,0.0,0.0,,0.6,1.1,.545,0.5,1.8,2.4,0.7,0.5,0.2,1.6,2.4,2.3
Adam Sledd,western-carolina,31,5,9.2,0.7,1.6,.431,0.7,1.6,.431,0.0,0.0,,0.5,0.9,.483,0.5,1.2,1.8,0.2,0.1,0.1,0.7,1.2,1.9
Yalim Olcay,western-carolina,11,0,3.7,0.3,0.6,.429,0.3,0.6,.429,0.0,0.0,,0.2,0.3,.667,0.3,0.8,1.1,0.2,0.1,0.0,0.2,0.5,0.7
Jason McMillan,western-carolina,13,0,4.9,0.2,1.0,.154,0.0,0.1,.000,0.2,0.9,.167,0.0,0.2,.000,0.1,0.2,0.3,0.2,0.2,0.0,0.4,0.4,0.5
Cameron Delaney,sam-houston-state,33,33,31.5,4.4,9.4,.466,2.1,4.1,.507,2.3,5.4,.435,2.2,2.7,.822,1.6,3.9,5.5,2.0,0.9,0.5,1.6,2.1,13.4
Kai Mitchell,sam-houston-state,33,32,23.9,5.4,9.8,.548,5.3,9.7,.552,0.0,0.1,.250,1.8,2.6,.682,2.5,5.1,7.5,1.1,1.0,0.7,1.6,3.2,12.5
Josh Delaney,sam-houston-state,33,24,30.4,3.3,8.9,.366,1.4,3.6,.392,1.8,5.3,.349,2.0,2.4,.848,0.5,1.9,2.4,4.8,0.8,0.1,2.2,1.7,10.4
Marcus Harris,sam-houston-state,32,30,26.9,2.8,7.0,.402,1.7,3.6,.474,1.1,3.4,.324,1.5,2.0,.723,0.3,1.8,2.0,2.3,0.8,0.1,1.4,2.0,8.2
Chad Bowie,sam-houston-state,30,10,19.9,2.5,6.0,.414,1.6,3.5,.462,0.9,2.6,.351,1.1,1.4,.767,0.4,2.2,2.6,2.3,1.6,0.1,2.0,2.0,7.0
Zach Nutall,sam-houston-state,33,1,17.1,2.6,5.6,.459,1.6,3.0,.535,1.0,2.6,.372,0.5,0.8,.577,1.0,2.2,3.2,0.9,0.6,0.3,0.7,1.4,6.6
R.J. Smith,sam-houston-state,30,1,16.7,2.4,5.6,.431,1.6,3.7,.427,0.8,1.9,.439,1.0,1.4,.732,1.5,2.3,3.8,0.7,0.4,0.1,0.8,2.8,6.6
Albert Almanza,sam-houston-state,33,30,21.8,2.0,5.4,.374,0.8,1.8,.443,1.2,3.6,.339,0.8,0.9,.871,0.8,1.8,2.7,0.8,0.6,0.3,0.6,2.7,6.1
Bubba Furlong,sam-houston-state,27,1,9.5,1.3,2.4,.538,1.2,2.2,.542,0.1,0.2,.500,0.6,0.8,.682,1.0,1.6,2.6,0.3,0.3,0.5,0.9,1.3,3.3
Xavier Bryant,sam-houston-state,22,1,8.2,0.7,1.6,.429,0.5,1.0,.478,0.2,0.5,.333,0.6,0.8,.778,0.1,0.9,1.0,2.4,0.8,0.0,1.0,1.1,2.2
Chidozie Ndu,sam-houston-state,22,1,4.6,0.5,0.7,.733,0.5,0.7,.733,0.0,0.0,,0.5,0.8,.556,0.2,0.8,1.0,0.1,0.0,0.4,0.2,1.0,1.5
ZaQwaun Matthews,sam-houston-state,18,1,5.9,0.5,1.7,.290,0.3,0.6,.545,0.2,1.1,.150,0.0,0.0,,0.1,0.6,0.7,0.3,0.1,0.0,0.1,0.4,1.2
Jaren Lewis,abilene-christian,34,34,31.1,5.2,11.2,.466,4.8,10.0,.482,0.4,1.2,.333,2.9,4.0,.733,2.3,3.9,6.1,2.7,1.6,0.6,1.8,1.9,13.8
Jalone Friday,abilene-christian,23,23,21.8,4.9,10.4,.473,3.7,7.0,.519,1.3,3.3,.377,2.0,2.6,.780,1.1,3.6,4.7,1.0,0.7,1.0,2.0,3.1,13.1
Payten Ricks,abilene-christian,34,33,32.3,3.7,8.7,.421,1.3,2.7,.478,2.4,6.0,.395,1.9,2.2,.842,0.2,2.6,2.8,1.9,1.7,0.0,1.4,2.2,11.6
Jaylen Franklin,abilene-christian,34,33,32.1,3.9,7.2,.535,3.6,6.6,.542,0.3,0.6,.450,2.2,3.7,.591,0.4,3.3,3.7,4.9,1.8,0.2,2.1,2.6,10.2
B.J. Maxwell,abilene-christian,24,18,26.8,3.3,6.7,.491,1.9,3.2,.584,1.4,3.5,.405,1.2,1.4,.853,1.5,3.2,4.7,1.7,1.1,0.4,0.8,2.7,9.2
Hayden Farquhar,abilene-christian,34,6,14.1,2.5,4.9,.500,1.5,2.4,.625,1.0,2.6,.386,0.6,1.0,.647,1.0,1.5,2.6,0.8,0.6,0.2,0.7,2.1,6.6
Joe Pleasant,abilene-christian,34,2,14.6,2.0,3.7,.540,1.9,3.3,.571,0.1,0.4,.286,1.5,2.3,.654,1.0,1.6,2.6,0.3,0.3,0.1,1.1,1.7,5.6
Damien Daniels,abilene-christian,34,6,15.0,1.2,3.3,.354,0.7,1.8,.417,0.4,1.6,.283,0.6,0.8,.808,0.4,1.2,1.6,1.8,0.6,0.0,0.9,1.4,3.4
Trey Lenox,abilene-christian,34,8,15.3,0.7,1.8,.403,0.3,0.7,.360,0.5,1.1,.432,0.3,0.3,1.000,0.2,1.0,1.2,0.6,0.4,0.0,0.6,1.4,2.2
Clay Gayman,abilene-christian,31,2,5.0,0.7,1.5,.458,0.5,0.9,.483,0.3,0.6,.421,0.4,0.6,.611,0.5,0.5,1.0,0.3,0.2,0.1,0.5,0.4,2.0
Kolton Kohl,abilene-christian,31,5,4.6,0.6,1.3,.462,0.6,1.3,.462,0.0,0.0,,0.7,1.1,.657,0.7,0.9,1.6,0.2,0.2,0.4,0.4,0.6,1.9
Tobias Cameron,abilene-christian,23,0,3.7,0.3,0.7,.412,0.2,0.3,.667,0.1,0.5,.273,0.1,0.1,.667,0.3,0.5,0.8,0.2,0.1,0.0,0.3,0.3,0.8
Chase Cobb,abilene-christian,18,0,2.4,0.3,0.4,.625,0.1,0.1,1.000,0.2,0.3,.500,0.1,0.2,.500,0.1,0.2,0.2,0.0,0.1,0.0,0.2,0.2,0.8
Paul Hiepler,abilene-christian,16,0,1.6,0.1,0.4,.333,0.1,0.1,.500,0.1,0.3,.250,0.1,0.2,.667,0.1,0.1,0.2,0.1,0.1,0.0,0.1,0.3,0.4
Nick Garth,lamar,31,24,31.1,5.4,12.7,.424,2.7,5.6,.489,2.6,7.1,.373,3.2,3.8,.840,0.4,2.0,2.4,2.4,1.2,0.1,1.5,2.3,16.6
Josh Nzeakor,lamar,32,32,31.0,5.8,9.4,.618,5.8,9.4,.618,0.0,0.0,,3.3,5.7,.585,3.2,4.7,7.8,0.7,0.6,0.5,2.2,2.4,15.0
Jordan Hunter,lamar,31,28,25.3,3.7,9.5,.389,2.1,4.8,.432,1.6,4.7,.345,2.4,2.8,.841,0.2,2.1,2.3,3.6,1.4,0.2,2.2,2.0,11.4
T.J. Atwood,lamar,19,19,27.2,3.8,7.4,.518,3.4,6.2,.547,0.5,1.3,.375,2.8,3.7,.757,1.8,3.5,5.3,2.1,1.8,0.6,1.9,2.6,10.9
Davion Buster,lamar,19,0,15.6,2.9,6.3,.458,1.1,1.8,.588,1.8,4.5,.407,0.5,0.6,.750,0.1,1.5,1.6,1.3,0.6,0.1,0.9,0.8,8.1
Christian Barrett,lamar,27,18,19.1,2.3,4.2,.549,2.3,4.1,.550,0.0,0.1,.500,2.9,4.1,.696,3.0,4.4,7.4,0.7,0.4,0.2,1.4,2.1,7.5
Edwin Jeudy,lamar,28,3,16.6,1.9,4.6,.408,1.4,3.0,.459,0.5,1.6,.311,0.9,1.4,.658,1.2,2.5,3.7,0.6,0.5,0.1,1.0,2.5,5.2
V.J. Holmes,lamar,33,23,24.2,1.8,4.2,.424,1.6,3.4,.482,0.2,0.8,.185,1.4,2.5,.561,0.9,2.2,3.0,2.6,1.2,0.6,1.9,1.8,5.1
Laquarious Paige,lamar,15,3,17.0,1.9,5.5,.341,0.9,2.0,.467,0.9,3.5,.269,0.5,0.7,.700,0.3,1.3,1.5,0.9,0.9,0.3,1.5,2.1,5.1
Michael Kolawole,lamar,33,10,16.0,1.6,4.0,.405,1.5,3.3,.454,0.1,0.7,.174,1.1,1.9,.581,1.0,2.6,3.6,1.6,0.9,0.1,1.2,1.3,4.4
Grehlon Easter,lamar,30,4,10.3,1.0,2.9,.337,0.5,1.6,.319,0.5,1.3,.359,0.4,0.6,.611,0.4,0.4,0.8,0.5,0.7,0.1,0.4,1.2,2.8
Avery Sullivan,lamar,15,0,7.0,0.9,1.4,.667,0.9,1.3,.700,0.0,0.1,.000,0.6,0.8,.750,0.7,0.9,1.5,0.1,0.3,0.2,0.5,1.1,2.5
Jordan Foster,lamar,28,1,6.1,0.3,0.9,.360,0.3,0.9,.360,0.0,0.0,,0.4,0.6,.588,0.6,0.7,1.3,0.1,0.2,0.7,0.6,1.2,1.0
Ezekiel Charles,new-orleans,23,21,30.9,4.5,10.0,.452,2.7,5.0,.539,1.8,5.0,.365,2.0,2.7,.746,1.4,4.6,6.0,1.7,1.0,0.6,1.3,1.7,12.9
Bryson Robinson,new-orleans,32,27,27.0,3.8,9.3,.407,1.8,3.5,.500,2.0,5.8,.351,1.9,2.5,.763,0.8,1.9,2.6,2.6,1.2,0.3,2.3,2.0,11.5
Scott Plaisance,new-orleans,30,29,22.2,4.0,7.8,.509,3.7,7.0,.536,0.2,0.8,.280,1.5,2.4,.611,1.8,3.2,5.0,0.9,0.8,1.3,1.7,3.1,9.6
Gerrale Gates,new-orleans,33,32,25.5,3.0,6.4,.469,3.0,6.3,.471,0.0,0.1,.333,2.3,3.5,.675,1.5,3.4,4.9,1.6,0.7,0.5,1.6,1.8,8.4
Troy Green,new-orleans,32,5,23.7,2.9,7.1,.416,2.8,6.2,.442,0.2,0.8,.222,1.9,2.8,.693,0.5,1.9,2.5,2.7,1.5,0.3,2.2,2.6,8.0
Damion Rosser,new-orleans,33,28,27.9,3.0,6.2,.490,2.9,5.7,.513,0.1,0.5,.200,1.6,2.6,.609,1.7,2.4,4.1,2.6,1.4,0.8,2.4,2.6,7.8
Jorge Rosa,new-orleans,27,11,14.3,2.1,5.7,.364,0.5,1.6,.310,1.6,4.1,.384,0.4,0.5,.714,0.2,1.3,1.5,0.8,0.4,0.1,0.8,0.5,6.1
Jahmel Myers,new-orleans,32,5,17.6,1.7,3.8,.458,1.6,3.5,.459,0.1,0.3,.444,1.4,1.7,.815,1.2,1.9,3.1,0.9,0.5,0.3,1.0,2.6,4.9
Amari Haynes,new-orleans,32,0,9.1,1.5,3.0,.500,1.5,3.0,.505,0.0,0.0,.000,0.9,1.3,.651,0.9,0.8,1.7,0.3,0.5,0.2,1.3,1.5,3.9
Larry Robinson III,new-orleans,29,0,9.3,1.0,2.6,.368,0.6,1.4,.425,0.4,1.2,.306,0.8,1.2,.639,0.3,0.6,0.9,0.6,0.4,0.0,0.5,0.9,3.1
Lamont Berzat,new-orleans,17,7,14.1,1.0,2.9,.340,0.7,1.2,.600,0.3,1.8,.167,0.2,0.2,.750,0.2,0.9,1.1,1.9,1.1,0.0,1.0,1.2,2.5
Tyren Harrison,new-orleans,21,0,6.5,0.7,1.2,.600,0.7,1.1,.609,0.0,0.1,.500,0.8,1.0,.800,0.4,0.7,1.1,0.3,0.2,0.1,0.3,0.4,2.2
Bol Riek,new-orleans,7,0,7.3,0.7,1.7,.417,0.6,1.4,.400,0.1,0.3,.500,0.4,0.6,.750,0.3,1.4,1.7,0.0,0.1,0.0,1.0,0.7,2.0
Charles Bohannon,new-orleans,10,0,3.2,0.1,0.6,.167,0.1,0.2,.500,0.0,0.4,.000,0.1,0.2,.500,0.1,0.3,0.4,0.3,0.0,0.0,0.4,0.2,0.3
Moses Greenwood,southeastern-louisiana,33,33,29.8,6.8,11.2,.601,6.3,10.0,.625,0.5,1.2,.400,3.2,4.6,.702,2.8,4.7,7.5,0.8,0.9,1.1,2.5,3.5,17.2
Marlain Veal,southeastern-louisiana,33,32,31.3,4.5,11.8,.379,2.4,5.8,.406,2.1,6.0,.352,4.8,5.9,.825,0.8,2.7,3.4,4.5,1.8,0.1,4.5,2.5,15.9
Von Julien,southeastern-louisiana,33,33,34.1,2.0,5.0,.396,1.1,2.6,.430,0.8,2.4,.359,1.4,1.9,.758,0.1,2.3,2.4,4.1,0.9,0.0,2.8,2.0,6.2
Brandon Gonzalez,southeastern-louisiana,30,23,20.5,1.9,5.1,.368,0.5,1.2,.400,1.4,3.9,.359,1.0,1.2,.829,1.1,2.4,3.6,0.8,0.6,0.1,1.0,1.6,6.1
Keith Charleston,southeastern-louisiana,31,30,24.5,1.8,4.7,.381,1.5,3.4,.452,0.3,1.4,.209,0.7,1.1,.618,1.2,3.2,4.4,1.0,0.3,0.2,1.6,2.6,4.6
Kajon Brown,southeastern-louisiana,33,8,18.4,1.7,4.2,.403,1.2,2.5,.476,0.5,1.7,.291,0.6,1.0,.636,1.1,1.6,2.7,1.0,0.6,0.1,1.0,1.2,4.5
Tyron Brewer,southeastern-louisiana,26,3,14.2,1.5,3.0,.494,1.4,2.7,.507,0.1,0.2,.333,0.8,1.7,.500,1.0,1.8,2.8,0.1,0.4,0.5,0.7,1.3,3.8
Parker Edwards,southeastern-louisiana,27,0,6.1,1.1,2.7,.405,0.2,0.4,.600,0.9,2.4,.375,0.6,0.7,.750,0.0,0.4,0.4,0.3,0.2,0.1,0.2,0.6,3.7
Pape Diop,southeastern-louisiana,27,0,10.6,1.1,2.2,.492,0.9,1.7,.533,0.2,0.5,.357,0.7,1.1,.633,0.9,2.0,2.9,0.4,0.3,0.1,0.7,1.3,3.0
Quinton Thomas,southeastern-louisiana,13,0,12.0,0.9,2.8,.333,0.7,1.2,.600,0.2,1.6,.143,0.7,1.1,.643,0.6,0.8,1.4,0.8,0.8,0.1,0.8,0.9,2.8
Maxwell Starwood,southeastern-louisiana,22,0,9.1,1.1,2.2,.521,1.0,2.0,.535,0.1,0.2,.400,0.1,0.2,.500,0.7,0.8,1.5,0.2,0.2,0.4,0.5,2.0,2.5
D'Angelo West,southeastern-louisiana,17,2,5.2,0.5,1.6,.321,0.2,0.5,.500,0.3,1.2,.250,0.2,0.5,.500,0.1,0.3,0.4,0.5,0.1,0.0,0.2,0.5,1.6
Jeremiah Saunders,southeastern-louisiana,28,1,5.8,0.5,1.5,.341,0.2,0.5,.357,0.3,1.0,.333,0.1,0.3,.333,0.2,0.8,1.0,0.3,0.3,0.0,0.5,0.6,1.4
Matthew Strange,southeastern-louisiana,14,0,2.6,0.2,0.5,.429,0.0,0.1,.000,0.2,0.4,.500,0.1,0.1,.500,0.0,0.1,0.1,0.0,0.1,0.0,0.3,0.1,0.7
Patrick Bossetta,southeastern-louisiana,13,0,1.4,0.1,0.1,1.000,0.0,0.0,,0.1,0.1,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2
Kareem South,texas-am-corpus-christi,32,31,32.7,4.8,11.7,.413,3.3,7.4,.441,1.6,4.3,.367,2.5,3.1,.827,1.8,3.3,5.1,2.0,1.3,0.1,1.4,2.3,13.8
Myles Smith,texas-am-corpus-christi,14,12,25.8,3.7,9.0,.413,2.6,5.6,.462,1.1,3.4,.333,1.8,2.1,.833,1.0,2.0,3.0,2.3,0.7,0.1,1.9,3.0,10.4
Jashawn Talton-Thomas,texas-am-corpus-christi,32,31,27.8,3.2,7.0,.451,2.2,4.1,.523,1.0,2.9,.348,1.9,2.5,.750,1.6,3.5,5.1,1.2,0.5,0.5,1.4,3.1,9.2
Emmanuel Toney,texas-am-corpus-christi,32,25,28.9,2.7,6.8,.388,1.7,4.0,.417,1.0,2.9,.348,1.5,2.2,.676,0.6,2.9,3.4,3.4,1.2,0.1,2.2,1.7,7.8
Tre Gray,texas-am-corpus-christi,29,1,14.8,2.5,6.2,.408,1.6,2.9,.529,1.0,3.2,.298,1.1,1.3,.838,0.3,0.7,1.0,1.1,0.5,0.0,1.8,1.6,7.1
Elijah Schmidt,texas-am-corpus-christi,32,28,22.6,2.6,4.4,.586,2.6,4.3,.594,0.0,0.1,.000,0.9,1.8,.492,1.9,3.5,5.4,0.9,0.5,0.7,1.4,2.5,6.0
Tony Lewis,texas-am-corpus-christi,31,5,15.4,2.2,5.3,.418,2.2,4.6,.465,0.1,0.7,.095,0.8,1.4,.619,1.2,2.9,4.1,0.7,0.3,0.5,1.8,1.8,5.4
Jake Babic,texas-am-corpus-christi,31,17,19.0,1.9,5.2,.363,0.7,1.8,.418,1.1,3.4,.333,0.5,0.6,.700,0.4,2.3,2.6,1.4,0.5,0.3,0.9,1.5,5.3
Irshaad Hunte,texas-am-corpus-christi,32,3,11.4,1.8,3.6,.491,1.7,3.3,.519,0.0,0.3,.125,1.2,1.8,.627,0.9,2.2,3.1,0.1,0.2,0.7,0.9,1.5,4.7
Jalon Clark,texas-am-corpus-christi,26,0,8.3,1.1,2.3,.483,1.0,1.8,.563,0.1,0.5,.167,0.4,0.9,.478,0.5,1.0,1.5,0.3,0.2,0.0,0.7,0.6,2.7
Kyle Brown,texas-am-corpus-christi,31,7,11.2,0.4,1.0,.355,0.3,0.9,.345,0.0,0.1,.500,0.5,0.6,.700,0.2,0.7,0.9,1.1,0.9,0.0,0.9,1.3,1.2
Peyton Smith,texas-am-corpus-christi,14,0,5.7,0.2,0.7,.300,0.1,0.3,.250,0.1,0.4,.333,0.0,0.1,.000,0.1,0.4,0.4,0.6,0.1,0.0,0.3,0.6,0.6
Javae Lampkins,texas-am-corpus-christi,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thatch Unruh,central-arkansas,33,32,31.8,4.2,9.6,.438,2.1,3.9,.538,2.1,5.7,.369,2.5,3.1,.802,0.5,3.2,3.7,2.1,0.9,0.0,1.8,2.4,13.0
Deandre Jones,central-arkansas,33,33,34.0,3.6,8.7,.416,1.9,4.2,.460,1.7,4.5,.376,3.5,4.3,.818,0.6,3.2,3.9,4.9,2.0,0.2,3.1,2.6,12.5
Hayden Koval,central-arkansas,33,33,28.9,4.2,8.9,.478,3.1,5.6,.546,1.2,3.3,.361,2.8,3.5,.802,1.7,4.6,6.3,1.1,0.4,2.2,1.8,3.1,12.5
Eddy Kayouloud,central-arkansas,31,24,25.0,3.3,7.9,.416,2.0,4.2,.466,1.3,3.7,.360,1.2,1.6,.745,1.2,3.8,5.0,1.5,0.3,0.1,1.6,1.7,9.1
Khaleem Bennett,central-arkansas,29,25,19.8,2.4,5.3,.451,2.2,4.7,.474,0.1,0.6,.250,1.3,2.7,.500,1.1,2.0,3.1,0.9,0.7,0.3,2.0,2.4,6.2
Matthew Mondesir,central-arkansas,32,4,23.4,2.2,5.3,.418,1.9,4.2,.451,0.3,1.2,.297,1.3,2.4,.538,0.9,2.5,3.4,2.3,0.8,0.2,1.6,1.8,6.1
Tanner Schmit,central-arkansas,32,8,13.9,1.9,4.8,.392,1.1,2.3,.467,0.8,2.4,.321,0.5,0.6,.750,0.8,1.4,2.2,0.5,0.3,0.1,0.7,1.5,5.0
Jared Chatham,central-arkansas,32,0,11.4,1.5,3.4,.440,1.3,2.8,.489,0.2,0.7,.238,0.8,1.2,.730,0.7,1.7,2.3,0.5,0.3,0.3,0.7,1.4,4.0
SK Shittu,central-arkansas,30,5,8.9,1.1,3.3,.340,1.1,3.0,.352,0.1,0.3,.222,0.8,1.0,.828,0.5,1.7,2.2,0.0,0.2,0.3,1.1,1.2,3.1
Aaron Weidenaar,central-arkansas,26,0,6.9,0.6,2.2,.263,0.0,0.3,.125,0.5,1.9,.286,0.3,0.3,1.000,0.0,0.5,0.5,0.3,0.2,0.2,0.3,1.0,2.0
Jordan Grant,central-arkansas,25,1,6.1,0.4,0.6,.688,0.0,0.0,1.000,0.4,0.6,.667,0.0,0.0,,0.1,0.4,0.5,0.3,0.4,0.0,0.2,0.3,1.3
Brandon Vanover,central-arkansas,8,0,1.8,0.3,0.5,.500,0.3,0.4,.667,0.0,0.1,.000,0.4,0.8,.500,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.3,0.9
Ian Dubose,houston-baptist,30,30,30.4,5.8,11.9,.486,4.0,7.8,.511,1.8,4.0,.438,3.7,5.2,.707,1.5,4.4,5.9,3.4,1.6,0.3,2.7,2.6,17.0
Edward Hardt,houston-baptist,27,27,24.4,4.3,7.6,.571,4.3,7.6,.569,0.0,0.0,1.000,3.0,4.9,.602,1.6,3.4,5.0,0.7,0.7,0.3,2.1,2.9,11.7
Jalon Gates,houston-baptist,28,0,13.1,2.4,6.6,.366,0.8,1.5,.512,1.7,5.2,.324,2.3,2.8,.821,0.3,0.6,0.8,0.5,0.1,0.0,0.6,0.7,8.8
Oliver Lynch-Daniels,houston-baptist,30,17,23.4,3.0,7.6,.389,1.7,3.7,.464,1.2,3.9,.316,1.3,2.1,.629,0.6,2.5,3.1,2.0,0.6,0.1,1.9,2.2,8.5
Braxton Bonds,houston-baptist,30,24,29.8,3.6,8.1,.446,3.5,7.3,.486,0.1,0.8,.083,0.9,1.8,.500,1.4,3.4,4.8,3.6,2.2,0.2,1.9,2.1,8.2
Ty Dalton,houston-baptist,24,13,20.4,2.9,5.6,.511,2.3,4.1,.566,0.5,1.5,.361,1.7,2.3,.741,1.4,2.6,4.0,1.8,0.7,0.1,1.5,1.8,8.0
Stephen O'Suji,houston-baptist,27,19,18.9,1.9,4.9,.376,1.1,3.0,.358,0.8,1.9,.404,1.9,2.7,.722,0.6,1.4,2.0,1.9,1.0,0.1,1.4,1.4,6.4
Philip McKenzie,houston-baptist,30,17,20.3,2.0,4.0,.488,1.9,3.4,.554,0.1,0.7,.150,1.5,2.1,.688,2.5,1.6,4.1,0.7,0.5,0.1,1.0,2.0,5.5
Benjamin Uloko,houston-baptist,30,3,12.8,2.2,3.9,.569,2.1,3.8,.561,0.1,0.1,1.000,1.0,1.6,.604,1.2,1.8,3.0,0.2,0.2,0.3,0.8,2.1,5.4
Jackson Stent,houston-baptist,29,0,12.6,1.4,3.1,.456,0.9,1.8,.529,0.5,1.3,.359,0.9,1.2,.765,0.7,0.7,1.3,0.3,0.1,0.3,0.6,2.2,4.2
Nick Jones,houston-baptist,6,0,2.5,1.0,1.7,.600,0.8,1.5,.556,0.2,0.2,1.000,0.7,0.8,.800,0.5,0.7,1.2,0.2,0.2,0.2,0.2,0.3,2.8
Qon Murphy,houston-baptist,21,0,9.7,0.9,3.2,.265,0.6,2.0,.286,0.3,1.2,.231,0.8,1.3,.607,0.6,1.3,2.0,0.7,0.4,0.2,1.0,1.0,2.8
Andre Charles Jr.,houston-baptist,4,0,3.3,0.3,1.3,.200,0.3,0.3,1.000,0.0,1.0,.000,0.5,1.0,.500,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3,1.0
Shannon Bogues,stephen-f-austin,30,29,36.1,5.9,14.1,.420,3.7,8.2,.457,2.2,6.0,.369,3.8,4.8,.786,0.4,2.6,3.0,3.6,1.2,0.3,3.2,1.5,17.9
Kevon Harris,stephen-f-austin,30,29,34.8,5.9,11.3,.521,4.2,6.9,.612,1.7,4.4,.379,4.4,5.9,.736,1.7,4.7,6.5,2.0,1.0,0.5,2.9,2.4,17.8
Davonte Fitzgerald,stephen-f-austin,30,28,25.8,4.3,10.4,.417,3.3,6.9,.481,1.0,3.5,.288,1.6,2.7,.613,1.5,3.7,5.2,0.6,0.8,0.5,1.5,3.0,11.3
Karl Nicholas,stephen-f-austin,13,6,17.9,3.2,7.5,.423,3.2,7.5,.423,0.0,0.0,,1.5,2.7,.543,1.8,2.4,4.2,0.8,0.5,1.3,1.8,3.2,7.8
Nathan Bain,stephen-f-austin,30,27,27.0,2.3,4.7,.479,1.8,3.4,.524,0.5,1.3,.359,0.8,1.4,.610,1.3,2.7,4.0,1.4,1.2,0.4,1.6,3.0,5.8
John Comeaux,stephen-f-austin,19,5,18.7,1.6,4.4,.373,1.1,2.8,.370,0.6,1.5,.379,1.6,2.5,.625,0.7,1.6,2.3,1.4,0.9,0.1,1.1,2.9,5.4
Mitchell Seraille,stephen-f-austin,27,5,17.8,1.7,2.9,.597,1.7,2.8,.605,0.0,0.0,.000,0.7,1.5,.500,1.4,2.9,4.3,0.6,0.4,1.1,1.4,2.3,4.1
Aaron Augustin,stephen-f-austin,5,4,31.6,1.0,3.4,.294,0.8,1.8,.444,0.2,1.6,.125,0.8,0.8,1.000,0.6,3.4,4.0,4.6,1.6,0.0,3.2,1.8,3.0
Jock Hughes,stephen-f-austin,18,0,8.7,0.8,2.0,.389,0.3,0.8,.357,0.5,1.2,.409,0.3,0.3,.833,0.3,0.8,1.1,0.4,0.1,0.3,0.6,0.8,2.3
Samuli Nieminen,stephen-f-austin,19,12,17.5,0.8,2.5,.313,0.4,1.0,.368,0.4,1.5,.276,0.3,0.4,.750,0.5,1.6,2.1,0.5,0.2,0.2,0.6,2.1,2.3
Rance Cole,stephen-f-austin,14,0,5.4,0.7,1.5,.476,0.5,0.9,.583,0.2,0.6,.333,0.1,0.3,.500,0.1,0.1,0.2,0.4,0.3,0.1,0.2,0.3,1.8
Oddyst Walker,stephen-f-austin,30,0,10.6,0.6,2.1,.274,0.3,1.0,.267,0.3,1.1,.281,0.2,0.4,.462,0.3,0.7,0.9,0.6,0.3,0.0,0.7,1.0,1.6
Jovan Grujic,stephen-f-austin,23,5,8.3,0.6,1.5,.400,0.6,1.4,.438,0.0,0.1,.000,0.1,0.2,.600,0.5,0.5,1.0,0.2,0.2,0.2,0.6,0.9,1.3
Edward Ruiz,stephen-f-austin,3,0,1.7,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
